Wall time,Step,Value
1676105505.0565019,996300,-7.585533618927002
1676105521.9180462,999300,-7.490850925445557
1676105538.626296,1002300,-8.149734497070312
1676105555.5811644,1005300,-7.554701805114746
1676105573.3234217,1008300,-7.855221271514893
1676105591.6526742,1011300,-7.599032878875732
1676105609.5407538,1014300,-7.676048278808594
1676105626.4418833,1017300,-7.567564487457275
1676105644.0243933,1020300,-7.244712829589844
1676105660.1907384,1023300,-8.340120315551758
1676105677.9960124,1026300,-9.48078441619873
1676105695.2332027,1029300,-9.103093147277832
1676105713.4925926,1032300,-8.249045372009277
1676105731.4455833,1035300,-8.496692657470703
1676105747.9459996,1038300,-8.931048393249512
1676105764.5930173,1041300,-7.6349639892578125
1676105781.6030214,1044300,-7.348087310791016
1676105797.7711809,1047300,-7.486906051635742
1676105815.4249814,1050300,-7.724152565002441
1676105832.9149544,1053300,-9.386079788208008
1676105850.7191515,1056300,-7.544713973999023
1676105867.0528636,1059300,-7.475232124328613
1676105884.7210355,1062300,-8.0706148147583
1676105902.1331127,1065300,-7.3130316734313965
1676105919.130511,1068300,-8.327838897705078
1676105935.5241423,1071300,-7.718186855316162
1676105953.7767515,1074300,-8.077840805053711
1676105970.501408,1077300,-7.796685218811035
1676105987.6015933,1080300,-7.5159687995910645
1676106004.6744454,1083300,-8.86400318145752
1676106021.312278,1086300,-7.709110260009766
1676106038.7787666,1089300,-7.514735698699951
1676106056.133262,1092300,-7.286124229431152
1676106073.3744805,1095300,-7.394183158874512
1676106090.145936,1098300,-7.936673164367676
1676106106.9227624,1101300,-7.358305931091309
1676106123.9683685,1104300,-7.889069557189941
1676106143.0843525,1107300,-7.7045392990112305
1676106159.9954338,1110300,-7.650097846984863
1676106178.4900126,1113300,-7.533951282501221
1676106195.5232525,1116300,-7.589930534362793
1676106213.4843788,1119300,-8.753029823303223
1676106231.8031723,1122300,-7.991140365600586
1676106248.712155,1125300,-7.78602409362793
1676106265.4513748,1128300,-7.94259786605835
1676106281.8933463,1131300,-8.303491592407227
1676106299.1787834,1134300,-8.5910062789917
1676106316.2929904,1137300,-7.9365153312683105
1676106334.1498241,1140300,-7.525837421417236
1676106352.3657217,1143300,-8.046208381652832
1676106369.5468018,1146300,-7.473158836364746
1676106387.1058056,1149300,-7.3400559425354
1676106403.908735,1152300,-7.453371047973633
1676106421.5419412,1155300,-8.894886016845703
1676106438.2973497,1158300,-7.450483322143555
1676106455.9340942,1161300,-7.402337551116943
1676106472.4132273,1164300,-7.824942588806152
1676106488.9906123,1167300,-7.435343265533447
1676106505.6323535,1170300,-7.676774024963379
1676106522.9650893,1173300,-8.201029777526855
1676106539.7013927,1176300,-8.075072288513184
