Wall time,Step,Value
1676020128.4949243,861300,-11.045146942138672
1676020146.4685888,864300,-8.232026100158691
1676020164.447607,867300,-12.768125534057617
1676020181.672996,870300,-11.488187789916992
1676020199.211707,873300,-8.606042861938477
1676020216.8507955,876300,-8.532414436340332
1676020234.3761015,879300,-7.941380977630615
1676020251.1426067,882300,-8.019111633300781
1676020268.2177606,885300,-8.049893379211426
1676020285.0568304,888300,-8.592761993408203
1676020302.689429,891300,-8.012453079223633
1676020321.0634947,894300,-20.270160675048828
1676020339.9219918,897300,-9.742786407470703
1676020358.2578392,900300,-8.367166519165039
1676020375.8570335,903300,-9.83407974243164
1676020392.6154354,906300,-8.5487699508667
1676020409.8461185,909300,-9.556655883789062
1676020426.9275172,912300,-9.000346183776855
1676020444.8181689,915300,-7.87999153137207
1676020461.9241085,918300,-8.246272087097168
1676020479.402695,921300,-9.189284324645996
1676020496.9745507,924300,-11.715933799743652
1676020514.5852382,927300,-7.926552772521973
1676020531.776795,930300,-8.945242881774902
1676020549.521998,933300,-20.371667861938477
1676020566.94778,936300,-10.220732688903809
1676020584.167149,939300,-8.251120567321777
1676020601.9616432,942300,-9.561885833740234
1676020619.6201694,945300,-7.5385518074035645
1676020636.9371188,948300,-7.935216903686523
1676020654.150796,951300,-11.87954044342041
1676020670.6030133,954300,-9.132362365722656
1676020687.9395,957300,-8.731660842895508
1676020704.930488,960300,-9.312125205993652
1676020722.0840385,963300,-8.349597930908203
1676020739.798481,966300,-8.181168556213379
1676020757.1506562,969300,-10.375859260559082
1676020775.126842,972300,-9.712884902954102
1676020793.145646,975300,-8.007725715637207
1676020810.286341,978300,-8.715306282043457
1676020827.099123,981300,-8.112021446228027
1676020845.100991,984300,-8.07641887664795
1676020862.4974658,987300,-8.01214599609375
1676020879.9216874,990300,-8.306803703308105
1676020896.8971334,993300,-8.077713012695312
1676020915.1104345,996300,-8.691139221191406
1676020933.0410037,999300,-8.097237586975098
1676020950.7702308,1002300,-14.03244686126709
1676020968.4802356,1005300,-8.919808387756348
1676020985.3369868,1008300,-16.290021896362305
1676021002.5687244,1011300,-9.875740051269531
1676021019.9710279,1014300,-9.678664207458496
1676021037.1912878,1017300,-9.429591178894043
1676021055.1393607,1020300,-7.6989922523498535
1676021072.6258376,1023300,-8.167004585266113
1676021090.1481981,1026300,-8.13204574584961
1676021106.9042485,1029300,-8.037989616394043
1676021124.9212086,1032300,-8.973653793334961
1676021143.214374,1035300,-10.80368423461914
1676021161.190501,1038300,-10.228297233581543
1676021178.5230484,1041300,-10.079245567321777
1676021196.8199332,1044300,-7.910977840423584
1676021214.4044454,1047300,-10.786308288574219
1676021232.773114,1050300,-8.095681190490723
1676021250.2739394,1053300,-8.509465217590332
1676021268.2124774,1056300,-9.56770133972168
1676021285.5297105,1059300,-7.655957221984863
